image_path,generated_text,ground_truths
2675.jpg,"black text on a white screen appears, reading : ' what happens while ', followed by a long black line. a man in a suit and tie and talking on a cellphone pulls up by the seaside in a white bmw. pocketing his cellphone, the bearded man chucks his briefcase in the boot of his car and dons a pair of aviator sunglasses. white text reads : james, the businessman. later, james makes another call.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"he puts on dark aviator, sunglasses. words appear : james, the businessman he walks along the nearly empty beach carrying a beach bag. he makes a call.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"the man in his mid 30 ' s with a sandy beard, sighs with annoyance. wearing a work suit, his tie loosened at the collar, he puts on a pair of sunglasses. in white letters, james, the business man. james walks along the promenade with a beach bag over his shoulder.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,what happens while. the title ends with just a line. a man parks a sleek white bmw on the road by the sea. talking on his mobile phone he gets out of the car and opens the boot. the man put a brief case in the boot of the car and took out a stripy cotton bag. he ' s wearing a suit. he has short light brown hair and a beard. he puts on a pair of aviator style sunglasses. james : the businessman. he walks along with the bag on his shoulder and makes a phone call.,"['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a bearded man in a suit parks his expensive car by the promenade and gets out while on the phone. putting his phone away, he takes his sunglasses from his chest pocket and sighs wearily as he puts them on. onscreen. james - the businessman. he ' s carrying a stripy beach bag.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"what happens while. a white saloon car pulls up on the seafront and the driver, who is having an animated conversation on his mobile phone, gets out. the man looks exasperated then reaches into his inside jacket pocket and pulls out a pair of sunglasses, which he puts on. he ' s around fifty and has a short trimmed beard. james - the businessman. now, he ' s walking along the promenade with a striped bag slung over his shoulder.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,a title reads : james. the businessman. moments later he strolls with a beach bag as he makes a call. still later his suit is balled up beside a towel laid out on the sand. e01 : 34. 17,"['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"he ends the call. puts his phone away. looks out towards the sea. e takes a deep breath. puts on his sunglasses. he has ginger hair and a beard. caption : james, the businessman. james walks near the beach, talking on his phone","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"he ends the call, then reaches into in his inside jacket pocket. he takes out sunglasses and puts them on. james. the businessman. wearing a suit and carrying a beach bag, james makes a call as he walks.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"wearing a dark suit, his tie loose at the collar, he exchanges his briefcase for a striped cloth bag from the trunk. he glances toward the beach, pulls sunglasses from his coatos vest pocket, and puts them on. a title : james, the businessman. now, looking at his phone, he steps along the beachfront.","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
4087.jpg,"he looks left... and right. he looks at the sand around him. james gazes around, looking confused. he stands up, wearing his boxer shorts on the secluded beach.","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,he lets the sand trickle through his fingers. he sits up to answer the phone. he looks round for the source of the sound.,"[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"he relaxes, rubs his eyes and lets his arms flop out to his sides. he gently caresses the sand with his fingers. he sits up and answers his phone. he looks around frowning","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"bare - chested down on the beach, he flops onto a towel. closing his eyes, he rubs his face wearily, then runs his left hand over the sand, letting some of it trickle through his fingers. he looks around in confusion.","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,he sits up. he glances over his shoulders. then he searches the ground around him.,"[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,he sits up. he scans about. he throws down his phone and gets up.,"[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
5504.jpg,"james hangs up, then with his brow furrowed, he stands, wearing only his boxer briefs, on the seemingly deserted beach. he walks near the calm water ' s edge, scanning the horizon. looking pertured, james continues looking away from the water, his eyes darting. he ambles back to his pile of clothes and puts on his grey business shirt.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he wanders closer to the waves along the shore. james looks puzzled, and peers around the beach. the sky is hazy - white, without distinguishable clouds or sun. james walks away from the water, scanning around with his eyes, as if trying to locate the mysterious sound. standing at his towel in the sand, he grabs his shirt and begins to put it on. he furrows his brow, looking inquisitively at the air.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he looks towards the top of the beach and then turns to face the sea, puzzled by the high pitched whine. he walks down to the edge of the water, then turns back up the beach to where he left his clothes, he puts on his blue shirt, his eyes scouring the sky for the source of the sound.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"james hangs up and tosses his phone aside. he ' s a craggy faced man in his late forties with a slight paunch. he stands up and walks along the sand as waves gently roll in. the coast curves round in the distance with industrial buildings running along it. james stops walking and turns in the other direction. as the strange sound begins again he stops and looks around. heavy browed james frowns and steps towards the water ' s edge, he continues to look around as he walks along the sand. james goes back to his things. he picks up his shirt and puts it on.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he walks away from the shore, but as the sound seems to die out, he turns to head back to his towel and belongings, his suit lying in a crumpled heap. when the volume of the sound increases he looks about, perturbed by the strange trilling. he heads back to his spot, a frown furrowing his brow, then picks up his work shirt and starts to put it on.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he pauses then looks searchingly in the direction of the city as he ambles back to the water. then he makes his way to his clothes, still scanning the landscape around him in search of the source of the sound. he pulls on his light blue button down shirt.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he heads towards the water. he turns. e he has pale skin, greying hairs on his chest. he walks back along the beach to his clothes, passing small boats out at sea. e he stoops, picks up his shirt, pulls it on.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"he walks through the soft sand, stops and scans about, then returns to the water ' s edge. looking perplexed by the sound, he checks about him. further round the coast, in the background, the towers and buildings of a power plant fringe the shore. james ' brow is furrowed as he walks back to his belongings on the beach and puts on his shirt. two small boats bob about in the water behind him.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"james stands, and wearing gray swim trunks, strolls toward the water but turns away and trudges on the sand several paces. finally, he turns back. he looks to both sides then moves on. he dons his shirt.","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5830.jpg,"he walks near the calm water ' s edge, scanning the horizon. looking pertured, james continues looking away from the water, his eyes darting. he ambles back to his pile of clothes and puts on his grey business shirt. later, now fully clothed, james marches down a street lined with leafy trees.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"standing at his towel in the sand, he grabs his shirt and begins to put it on. he furrows his brow, looking inquisitively at the air. now, james wears his suit and walks under large, leafy trees. his unsmiling, serious face stares forward.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"he walks down to the edge of the water, then turns back up the beach to where he left his clothes, he puts on his blue shirt, his eyes scouring the sky for the source of the sound. with his suit back on, but no tie, he walks under a canopy of trees still looking puzzled.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"james turns back towards his towel. walking back towards the ocean, he looks around him again with an increasingly puzzled expression. heading back up the beach, he returns to his belongings and picks up his grey business shirt, still looking around in confusion as he pulls the sleeves over his arms.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"when the volume of the sound increases he looks about, perturbed by the strange trilling. he heads back to his spot, a frown furrowing his brow, then picks up his work shirt and starts to put it on. he keeps a wary eye on his surroundings. later he is fully dressed and walking along a pavement with trees arcing over it.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"then he makes his way to his clothes, still scanning the landscape around him in search of the source of the sound. he pulls on his light blue button down shirt. later, with his suit jacket open, he strolls beneath tall trees.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"he turns. e he has pale skin, greying hairs on his chest. he walks back along the beach to his clothes, passing small boats out at sea. e he stoops, picks up his shirt, pulls it on. a few moments later he walks along a path, in his suit and shirt.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"looking perplexed by the sound, he checks about him. further round the coast, in the background, the towers and buildings of a power plant fringe the shore. james ' brow is furrowed as he walks back to his belongings on the beach and puts on his shirt. two small boats bob about in the water behind him. dressed again, but minus his tie, james walks past leafy trees.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,"james stands, and wearing gray swim trunks, strolls toward the water but turns away and trudges on the sand several paces. finally, he turns back. he looks to both sides then moves on. he dons his shirt.","['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5910.jpg,"walking back towards the ocean, he looks around him again with an increasingly puzzled expression. heading back up the beach, he returns to his belongings and picks up his grey business shirt, still looking around in confusion as he pulls the sleeves over his arms. dressed in his suit again, james strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
5910.jpg,"he pulls on his light blue button down shirt. later, with his suit jacket open, he strolls beneath tall trees. then he climbs a well worn dirt path up a slope of cactuses and brush.","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
5910.jpg,"he turns. e he has pale skin, greying hairs on his chest. he walks back along the beach to his clothes, passing small boats out at sea. e he stoops, picks up his shirt, pulls it on. a few moments later he walks along a path, in his suit and shirt.","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
6089.jpg,"looking pertured, james continues looking away from the water, his eyes darting. he ambles back to his pile of clothes and puts on his grey business shirt. later, now fully clothed, james marches down a street lined with leafy trees. he slowly makes his way up a steep, craggy slope with dry vegetation. a man taps his finger on a takeaway coffee cup.","['Wearing a singlet, the man has a greying beard and frizzy hair. He gives a wry smile.', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy.', 'A middle aged man with unkempt grey hair, heavy brows and a bristly beard smiles. He wears a green vest and a chain around his neck.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard."", 'A thick-set man with a greying beard and fuzzy grey hair.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. He smiles.', 'A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes.', 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest.', 'A man in late middle-age has strong features, a grizzled beard and wild, wiry, greying hair. He wears a vest top and a heavy chain around his neck.', 'In a tank top and with a gold chain around his neck, the man has a salt-and-pepper beard and straggly, wind-blown hair.']"
6089.jpg,"his unsmiling, serious face stares forward. james climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses. now, fingers lightly tap on a to - go coffee cup.","['Wearing a singlet, the man has a greying beard and frizzy hair. He gives a wry smile.', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy.', 'A middle aged man with unkempt grey hair, heavy brows and a bristly beard smiles. He wears a green vest and a chain around his neck.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard."", 'A thick-set man with a greying beard and fuzzy grey hair.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. He smiles.', 'A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes.', 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest.', 'A man in late middle-age has strong features, a grizzled beard and wild, wiry, greying hair. He wears a vest top and a heavy chain around his neck.', 'In a tank top and with a gold chain around his neck, the man has a salt-and-pepper beard and straggly, wind-blown hair.']"
