image_path,generated_text,ground_truths
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
1854.jpg,"a picture of a man wearing a striped tie and dark sunglasses stands on a beach, talking on his cell phone while surrounded by green grass and a wood fence the gray sky provides a backdrop for","['He walks along the nearly empty beach carrying a beach bag. He makes a call.', 'Someone walks along the promenade with a beach bag over his shoulder.', 'He walks along with the bag on his shoulder and makes a phone call.', ""He's carrying a stripy beach bag."", ""He's walking along the promenade with a striped bag slung over his shoulder."", 'He strolls with a beach bag as he makes a call.', 'Someone walks near the beach, talking on his phone', 'Wearing a suit and carrying a beach bag, Someone makes a call as he walks.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
2675.jpg,"a picture of a sleeping baby with a white head and pink ear rests on the sandy beach, with a blurry fence in the background and a white hand visible in the foreground","['A shirtless Someone lies back on his beach towel on the sand.', 'Someone lies back, bare-chested, on a towel in the sand. His brownish, stubbly beard and chest hair almost match the ground.', 'Having taken off his suit, Someone lies back on a thin towel on the sand.', 'Someone lies down on a towel on the sandy beach.', 'Bare-chested down on the beach, he flops onto a towel.', 'Someone, who is bare chested, lies down on his back on a towel spread out on the beach.', 'Someone lies back with his shirt off.', 'Someone lies back on the beach, barechested.', 'Bare chested, Someone lies back on a towel on the beach.', 'A piece of clothing and a towel lie in the sand. Someone lies back, naked from the waist up.']"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
4087.jpg,"a picture of a shirtless man stands on a sandy beach, gazing out at the calm waters and distant cityscape, with a large rock in the foreground and a white sky overhead","[""He walks along the water's edge. A city's skyscrapers rise in the distant coast."", 'He walks along the sand in his trunks. In the distance, the city of Barcelona is a hazy outline.', 'He walks along the sand as waves gently roll in. The coast curves round in the distance with industrial buildings running along it.', 'He walks along the seashore in his swimming trunks. Behind him, city buildings across the water blur against the hazy horizon.', 'He walks along the water in his black boxer briefs. On the opposite side of the bay, a smokestack looms over a city blurred by the haze.', ""Wearing dark-coloured swimming trunks, Someone walks along the water's edge. Further round the coast, in the background, the towers and buildings of a power plant fringe the shore.""]"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5504.jpg,"a picture of a man in a gray shirt and black pants walks down a street lined with trees, passing a white and red sign","['Fully clothed, Someone marches down a street lined with leafy trees.', 'Someone wears his suit and walks under large, leafy trees. His unsmiling, serious face stares forward.', 'With his suit on, but no tie, he walks under a canopy of trees looking puzzled.', 'Fully dressed in his suit and with his shirt open Someone walks along by some trees.', 'He is fully dressed and walking along a pavement with trees arcing over it.', 'With his suit jacket open, he strolls beneath tall trees.', 'He walks along a path, in his suit and shirt.', 'Dressed, but minus his tie, Someone walks past leafy trees.', 'In his suit but without the tie, Someone strolls a tree-lined walkway.']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5830.jpg,a picture of a man walks along a dirt path surrounded by trees under a white sky,"['He makes his way up a steep, craggy slope with dry vegetation.', 'Someone climbs a dirt trail, up a mountain covered in short, dense bushes and cactuses.', 'He clambers up a sandy pathway to the top of a steep rocky slope', 'Dressed in his suit, Someone strolls down the promenade and scrambles up a sandy embankment overgrown with dry shrubs, grasses and cacti.', 'He heads up a steep, rugged slope.', 'He climbs a well worn dirt path up a slope of cactuses and brush.', 'He climbs a winding path up a cliffside, picking his way, in his business shoes.', 'Walking through scrubland,he climbs a steep, dusty track.', 'He climbs up a hill along a sandy path bordered by bushes and dry scrub']"
5910.jpg,"a picture of a person ' s white hand holds a plastic cup with a white lid, while their other hand rests on the table","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
5910.jpg,"a picture of a person ' s white hand holds a plastic cup with a white lid, while their other hand rests on the table","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
5910.jpg,"a picture of a person ' s white hand holds a plastic cup with a white lid, while their other hand rests on the table","['Two hands holding a takeaway coffee cup.', 'Hands tap a take out coffee cup.', ""A takeaway coffee cup in a man's hands.""]"
6089.jpg,"a picture of a bearded man with a gray beard and hair wearing a gray shirt and silver necklace, with a large nose and brown eyes, and a gray strap visible in the foreground","['Wearing a singlet, the man has a greying beard and frizzy hair. He gives a wry smile.', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy.', 'A middle aged man with unkempt grey hair, heavy brows and a bristly beard smiles. He wears a green vest and a chain around his neck.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard."", 'A thick-set man with a greying beard and fuzzy grey hair.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. He smiles.', 'A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes.', 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest.', 'A man in late middle-age has strong features, a grizzled beard and wild, wiry, greying hair. He wears a vest top and a heavy chain around his neck.', 'In a tank top and with a gold chain around his neck, the man has a salt-and-pepper beard and straggly, wind-blown hair.']"
6089.jpg,"a picture of a bearded man with a gray beard and hair wearing a gray shirt and silver necklace, with a large nose and brown eyes, and a gray strap visible in the foreground","['Wearing a singlet, the man has a greying beard and frizzy hair. He gives a wry smile.', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy.', 'A middle aged man with unkempt grey hair, heavy brows and a bristly beard smiles. He wears a green vest and a chain around his neck.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard."", 'A thick-set man with a greying beard and fuzzy grey hair.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. He smiles.', 'A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes.', 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest.', 'A man in late middle-age has strong features, a grizzled beard and wild, wiry, greying hair. He wears a vest top and a heavy chain around his neck.', 'In a tank top and with a gold chain around his neck, the man has a salt-and-pepper beard and straggly, wind-blown hair.']"
